reviewBody,alternativeName
"Em entrevista à TV Folha, o pré-candidato Henrique Meirelles MDB disse que, na crise de 2015-2016, o PIB brasileiro caiu e o desemprego subiu mais do que na crise de 1929.",Distorcido
"Em entrevista à TV Folha, o pré-candidato Henrique Meirelles MDB disse que grande parte da dívida foi formada por despesas da previdência nos últimos anos.",Verdadeiro
"Em entrevista à TV Folha, o pré-candidato à Presidência Flávio Rocha PRB disse que o Estatuto do Desarmamento não deu certo.",Falso
"Em entrevista à rádio Super Notícia, o presidenciável Jair Bolsonaro PSL disse que a questão de saúde bucal é responsável por 30% dos prematuros.",Falso
"Post afirma que existe um imóvel de 400 m, instalado em um terreno de 720 m, desocupado, na Rua Paula Ney, 446, Vila Mariana-SP, que pertence a Marcos Boulos, pai de Guilherme Boulos",Falso
"Em entrevista à Jovem Pan, Marina Silva afirmou que não houve nenhum processo contra ela em 33 anos de vida pública.",Falso
"Em entrevista à Folha, o senador lvaro Dias afirmou quem quando era governador, terminou o mandato com 93% de aprovação.",Falso
"Em entrevista ao El País, o presidenciável João Amoêdo NOVO afirmou que 40% do que a gente produz vai para o governo.",Discutível
Post nas redes sociais afirma que Joaquim Barbosa é contra a prisão em segunda instância.,Falso
"O presidenciável Guilherme Boulos afirmou, em sabatina no Twitter, que as grandes empresas devem R$ 450 bilhões para a Previdência.",Exagerado
"A São Paulo Transporte SPTrans, empresa que gerencia o transporte público em São Paulo, fez  um post em 2 de março no Facebook acusando uma planilha sobre a licitação dos ônibus, criada pelo MPL, de ser falsa.",Exagerado
O presidenciável Ciro Gomes PDT afirmou que o Brasil teve 64.700 homicídios nos últimos doze meses.,Impossível provar
"Em entrevista, o governador de São Paulo, Geraldo Alckmin PSDB, afirmou que, no ano passado, o estado reduziu em 12,8% o roubo de carro e em 6% o latrocínio.",Verdadeiro
"Abaixo-assinado contra o auxílio-moradia afirma que o custo do benefício para juízes e integrantes do Ministério Público é de R$ 1,5 bilhão ao ano.",Falso
"A página do Facebook rvore, Ser Tecnológico publicou um post em que diz que o Viveiro Manequinho Lopes, do Parque do Ibirapuera, será destruído.",Falso
"Em projeto de lei que defende o fim do horário de verão, o senador Airton Sandoval MDB-SP afirmou que o número de infartos aumenta 25% com a medida.",Exagerado
"Em debate sobre a intervenção federal no Rio, o deputado Simão Sessim PP-RJ disse que uma pesquisa mostrou que 94% da população era favorável à medida.",Falso
"Uma mensagem acompanhada de um áudio que circula no WhatsApp, atribuído à Voz do Brasil, diz que não há déficit na Previdência",Verdadeiro
"Corrente de WhatsApp sobre a febre amarela diz que o própolis entra na corrente sanguínea, o cheiro é exalado e os mosquitos não picam. ",Falso
Corrente de WhatsApp sobre a febre amarela diz que a forma grave da doença é raríssima.,Exagerado
"Corrente de WhatsApp sobre a febre amarela diz que grande parcela da população brasileira é imune ao vírus, por já ter contraído a doença anteriormente.",Falso
"Corrente de WhatsApp sobre a febre amarela diz que na bula da vacina constam como reações e danos colaterais: meningite, síndrome de Guillain-Barré e encefalopatias.",Exagerado
Corrente de WhatsApp sobre a febre amarela diz que a vacina contém um porcentual absurdo de mercúrio.,Falso
"Corrente de WhatsApp sobre a febre amarela diz que está havendo uma campanha de vacinação porque o governo está com estoque alto e não quer deixar vencer. Além disso, é preciso garantir o lucro da indústria farmacêutica.",Falso
Senadora petista afirma que eventual condenação de Lula no TRF-4 não impede o partido de registrar a candidatura do ex-presidente para 2018. ,Exagerado
Um site afirma que não há estudos comprovando a eficácia do misoprostol  ,Falso
O site alega que na metade dos casos o misoprostol não funciona como método abortivo,Falso
Nenhum método abortivo pode ser considerado 100% seguro.,Sem contexto
Pílulas abortivas não podem ser consideradas um procedimento médico seguro. ,Falso
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que não tem patrimônio.",Falso
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que o déficit público só aumentou no governo Temer.",Verdadeiro
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que o país perde 30% da sua produção agrícola por falta de armazenamento e estradas.",Sem contexto
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que metade dos jovens que entram no ensino médio não concluem os estudos.",Falso
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que de 60 mil que são assassinados por ano pela violência, 30 mil são jovens.",Verdadeiro
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que a maioria dos desempregados são jovens.",Falso
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que o aumento da escolaridade no Brasil não vem acompanhada de crescimento na produtividade.",Falso
A pré-candidata à Presidência Marina SIlva Rede afirmou que foi responsável pela redução de 80% no desmatamento quando o país crescia cerca de 4% ou 5% ao ano.,Distorcido
O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que o Brasil tem uma das Justiças criminais mais ineficientes do mundo.,Verdadeiro
"O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que só 8% dos homicídios são resolvidos no Brasil, segundo o Conselho Nacional do Ministério Público.",Falso
"O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que crimes de júri, homicídio e tentativa de homicídio dolosos, com prescrição de 20 anos, acabam prescrevendo no Brasil.",Verdadeiro
"Em texto publicado em 18 de outubro, Leandro Narloch, colunista da Folha de S.Paulo e autor de livros da série Guia Politicamente Incorreto, afirmou que mais de 90% das empresas denunciadas por trabalho escravo são inocentadas na Justiça criminal.",Exagerado
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que o foi o presidente que mais fez universidades na história do país.",Verdadeiro
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que saímos de 3,5 milhões de jovens na universidade para mais de 8 milhões.",Sem contexto
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que o número de alunos do ProUni e do Fies diminuiu com o governo Temer.",Distorcido
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que governos anteriores investiam R$ 3 bilhões em pesquisa na Petrobras. Nos governos petistas, passou-se a investir R$ 30 bilhões.",Exagerado
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que o ",Subestimado
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que o mão é dando dinheiro para comprar empresas nos Estados Unidos ou na Argentina que se ajuda o país.",Falso
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que os governos petistas geraram 22 milhões de empregos com carteira assinada.",Exagerado
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que formalizou mais de 6 milhões de micro e pequenas empresas.",Verdadeiro
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que o Brasil é líder mundial em número absoluto de homicídios.",Sem contexto
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que a taxa de solução de homicídios no Brasil fica entre 5% e 8%.",Falso
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que o número de armas de fogo registradas nos Estados Unidos é 20 vezes maior do que o número de armas de fogo registradas no Brasil.",Sem contexto
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que a taxa de homicídios no Brasil é quase quatro vezes maior do que a dos Estados Unidos.",Falso
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que existem mais armas de fogo registradas nos EUA em posse de civis do que o número total de habitantes naquele país e que, no Brasil, há 7 armas para cada 100 habitantes.",Discutível
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que 'tiroteios em massa fizeram aproximadamente 300 vítimas nos EUA em todo o ano de 2017, enquanto no Brasil há uma média de 120 homicídios cometidos com armas de fogo por dia.",Falso
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que a taxa de homicídios por armas de fogo nos EUA é de 2,7 para cada 100 mil habitantes, enquanto no Brasil é de 20,7 por 100 mil habitantes.",Falso
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que dentre os 15 países com o maior número de armas de fogo registradas por habitante no mundo, encontram-se: Islândia, Alemanha, ustria, Canadá e Uruguai.",Sem contexto
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que os estados brasileiros com o maior número de armas registradas possuem as menores taxas de homicídios do País.",Distorcido
"Na justificativa do projeto do Estatuto do Armamento, o senador Wilder Morais PP-GO afirmou que, após mais de dez anos da promulgação do Estatuto do Desarmamento, não há quaisquer dados objetivos que apontem no sentido da redução dos índices de violência.",Falso
"Em evento de lançamento do programa Alimento para Todos, o prefeito de São Paulo, João Doria PSDB, afirmou que o produto chamado de Allimento é completo, por ter proteína, vitamina e sais minerais ",Falso
Corrente no WhatsApp afirma que recipientes de plástico liberam substâncias capazes de produzir 52 tipos de câncer.,Falso
"Uma corrente que circula no WhatsApp afirma que o deputado federal e pré-candidato à Presidência Jair Bolsonaro PSC-RJ afirmou que a energia elétrica terá mais um reajuste, de 37%, e a gasolina terá aumento de 14%.",Falso
"Em discurso na Assembleia Geral da ONU, o presidente Michel Temer afirmou que os primeiros dados disponíveis para o período de agosto de 2016 a julho de 2017 indicam a diminuição de mais de 20% do desmatamento na Amazônia.",Sem contexto
"Em entrevista à Deutsche Welle, o chefe da bancada ruralista, deputado federal Nilson Leitão PSDB-MT, afirmou que o Brasil tem a legislação ambiental mais rígida do mundo.",Falso
"Em entrevista à Deutsche Welle, o chefe da bancada ruralista, deputado federal Nilson Leitão PSDB-MT, afirmou que o Incra foi o órgão que mais desmatou no Brasil.",Falso
"Em entrevista à Deutsche Welle, o chefe da bancada ruralista, deputado federal Nilson Leitão PSDB-MT, afirmou que a invasão de reserva é assunto do passado, já acabou há muito tempo.",Falso
"Em entrevista à Deutsche Welle, o chefe da bancada ruralista, deputado federal Nilson Leitão PSDB-MT, afirmou que o orçamento da Secretaria Nacional de Saúde Indígena é de 2 bilhões [de dólares] por ano e quase a metade do dinheiro é gerido por ONGs.",Exagerado
"Em parecer técnico elaborado pela Secretaria do Tesouro Nacional, ligada ao Ministério da Fazenda, técnicos pedem o fim da Universidade Estadual do Rio de Janeiro Uerj e a demissão de servidores.",Verdadeiro
"No termo de audiência de custódia de Diego Ferreira de Novais, preso em flagrante sob acusação de estupro, o juiz José Eugenio do Amaral Souza Neto afirma que a conduta do indiciado se enquadra em importunação ofensiva ao pudor, uma contravenção penal prevista no artigo 61 da Lei das Contravenções Penais, e não em crime de estupro artigo 213, Código Penal.",Discutível
"Em discurso no plenário da Câmara, o deputado federal Alessandro Molon Rede-RJ afirmou que a adoção do distritão vai dificultar a renovação do Parlamento. Segundo ele, o sistema desperdiça votos e dificulta a representação de minorias.",Verdadeiro
"Em entrevista ao programa Pânico, da rádio Jovem Pan, o pré-candidato à Presidência Ciro Gomes PDT afirmou que o problema da Previdência é que 2% dos beneficiários ficam com mais de um terço dos benefícios.",Exagerado
"Programa político do PSDB, exibido em 17 de agosto, afirma que em todos os países parlamentaristas existe uma forte representação das mulheres.",Falso
"Em pronunciamento na Câmara dos Deputados no dia 16 de agosto, o deputado federal Glauber Braga PSOL-RJ disse que, se o distritão estivesse válido em 2014, 92% dos deputados teriam sido reeleitos. Segundo ele, no sistema proporcional, foram reeleitos pouco mais de 50%.",Distorcido
"Em transmissão ao vivo realizada no dia 18 de julho em sua página no Facebook, o prefeito do Rio de Janeiro, Marcelo Crivella PRB, afirmou que a cidade do Rio envia R$ 120 bilhões para o governo federal todos os anos, mas só recebe R$ 5 bilhões de volta.",Sem contexto
"Uma corrente com imagem criada pelo Movimento Brasil Consciente circula pelo WhatsApp com acusações contra a Rede Globo. Segundo a mensagem, a emissora repassa à Unesco só 10% do que arrecada com o Criança Esperança.",Falso
"Durante evento em 27 de junho, o prefeito de São Paulo, João Doria PSDB, afirmou que o apagão dos semáforos que ocorreu na cidade foi herdado da gestão anterior. Segundo ele, a manutenção não vinha sendo feita.",Falso
"Em discurso durante a votação da denúncia contra Michel Temer na Câmara, o deputado federal Carlos Zarattini PT-SP, líder do PT, afirmou que Henrique Meirelles recebeu R$ 217 milhões da JBS: R$ 50 milhões desses R$ 217 milhões no exercício do cargo de ministro da Fazenda, o que é irregular.",Falso
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que a decisão da Câmara não altera o destino da denúncia oferecida contra o presidente Michel Temer pelo procurador-geral da República, Rodrigo Janot. Ela será analisada quando Temer deixar o cargo.",Verdadeiro
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que, das cinco perícias realizadas a respeito do áudio de Michel Temer como empresário Joesley Batista, firmadas por técnicos e instituições especializadas, quatro são unânimes no reconhecimento da existência de ruídos e pausas derivadas de efeitos inexplicáveis ou de manipulação que anulam completamente a credibilidade.",Falso
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que o PIB sempre decrescente não alarma mais o país com seus números negativos.",Exagerado
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que, quando Temer assumiu, o país se encontrava literalmente paralisado, com as contas públicas em desordem, déficit fiscal crescente, indústrias paradas e exportações em colapso. A esse quadro, somavam-se danos como inflação em alta, juros insuportáveis, além de desastres na Petrobras e no setor elétrico.",Verdadeiro
"Em discurso na Câmara dos Deputados, o advogado de Michel Temer, Antonio Mariz de Oliveira, afirmou que a gravação do presidente Michel Temer foi feita sem autorização legal.",Falso
"Em discurso na Câmara dos Deputados, o advogado de Michel Temer, Antonio Mariz de Oliveira, afirmou que o laudo sobre a gravação de Temer aponta 294 interrupções, que mostram deturpação, enxertos e uma série de vácuos na gravação.",Distorcido
"Em discurso na Câmara dos Deputados, o deputado federal Ivan Valente PSOL-SP afirmou que 12 ministros de Temer voltaram ao Congresso para votar pelo presidente.",Exagerado
"Em discurso na Câmara dos Deputados, o deputado federal Carlos Zarattini PT-SP, líder do PT na Câmara, afirmou que há 500 mil famílias na fila de espera do Bolsa Família.",Verdadeiro
"O senador Wilder Morais PP-GO, em texto de justificativa do PL 2242017 divulgado em 14 de julho, afirmou que, de acordo com dados do Atlas da Violência de 2017, elaborado pelo Instituto de Pesquisa Econômica Aplicada Ipea, o número de homicídios cometidos com armas de fogo saltou de 33.419 em 2005 para 41.817 em 2015, um aumento de mais de 25%, o que denota o fracasso da tese que sustenta ser o desarmamento da população civil uma das soluções para a redução da violência no Brasil.",Distorcido
O ex-presidente da República Luiz Inácio Lula da Silva afirma que procurador-geral da República precisa provar uma denúncia contra o presidente da República. ,Falso
"No texto de justificativa do PL 1.4652013, a deputada do Distrito Federal Celina Leão PPS afirma que estudos mostram as graves consequências físicas sofridas pela mulher quando comete aborto.",Exagerado
"No texto de justificativa do PL 1.4652013, a deputada do Distrito Federal Celina Leão PPS afirma que as estatísticas confirmam que a maioria das mulheres que sofreram complicações pós-aborto não foram orientadas quanto aos riscos e complicações.",Impossível provar
"No texto de justificativa do PL 1.4652013, a deputada do Distrito Federal Celina Leão PPS afirma que estudos da pesquisadora norte-americana Priscila Coleman demonstram que os prejuízos psicológicos para mulheres adolescentes que realizaram aborto são maiores em comparação às que não se submeteram ao procedimento.",Falso
Corrente no WhatsApp afirma que o Brasil é o país onde mais se trabalhou em um ano para pagar impostos. Também traz dados sobre a carga tributárias de diversos produtos e sobre as alíquotas do Imposto de Renda,Falso
"Imagem que circula no WhatsApp, de autoria da organização Monitora, Brasil, compara salários e auxílios de professores e deputados brasileiros. ",Exagerado
"De acordo com o sistema Geopresídios, mantido pelo Conselho Nacional de Justiça CNJ, há hoje 99.427 presos em regime semiaberto no Brasil.",Verdadeiro
"No vídeo em que defende o fim da progressão de pena, Kim Kataguiri afirma que, no Brasil, após o cumprimento de um sexto da pena, o preso está praticamente livre. ",Exagerado
"A taxa de reincidência no país, segundo o Ipea, é de 24,4%  o que representa um em cada quatro condenados. O número é bem inferior ao usado por Kataguiri ",Exagerado
" A definição sobre o que entra na pauta do plenário da Casa é resultado das reuniões de Maia com o Colégio de Líderes.  o que diz a alínea s do artigo 17 do Regimento Interno da Casa, ",Falso
"O senador Paulo Paim PT-RS afirmou, em relatório da reforma trabalhista aprovado na Comissão de Assuntos Sociais do Senado, que muitos direitos trabalhistas relevantes estão previstos ou regulamentados apenas na CLT e em outras leis ordinárias.",Verdadeiro
"No trecho em que fala sobre a população desempregada no Brasil, Ferraço alega que 20 milhões de brasileiros não teriam direito ao emprego",Distorcido
"Na pergunta, o parlamentar sugere que a CLT não teria sido alterada ao longo dos seus 74 anos de vigência. No entanto, no mesmo relatório, o senador elenca as principais mudanças feitas na CLT desde sua criação, em 1943",Subestimado
"No relatório apresentado à CCJ, o senador Romero Jucá PMDB-RR diz se tratar de um problema que hoje assola cerca de 45% dos trabalhadores do país. Para ele, é uma situação em que todo esse contingente não gostaria de estar, por ficar desprotegido em seus direitos",Exagerado
"O senador Magno Malta PR-ES, no texto de justificativa da PEC 292015, afirmou que os enormes avanços na ciência registrados nos últimos 20 anos na fetologia e na embriologia, com o conhecimento do DNA, mostraram que a concepção é o único momento em que é possível identificar o início da vida humana.'",Falso
"Em artigo publicado em junho de 2017 na revista Piauí, o ex-prefeito de São Paulo, Fernando Haddad PT, afirmou que em apenas um ano o programa De Braços Abertos reduziu em dois terços o fluxo de moradores em situação de rua na Luz, de 1.500 para cerca de 500 pessoas.",Sem contexto
"Em vídeo divulgado em suas redes sociais, o prefeito de São Paulo, João Doria PSDB, afirmou que a Cracolândia fisicamente deixou de existir depois da operação policial que ocorreu em 21 de maio.",Falso
O balanço da operação realizada pelo Departamento Estadual de Prevenção e Repressão ao Narcotráfico Denarc não demonstra um tamanho recorde do comércio de drogas na região,Impossível provar
"Desde a década de 1990, diversas operações foram realizadas na região para combater o tráfico de drogas ou auxiliar usuários.",Falso
"O prefeito está correto ao afirmar que a cidade de São Paulo já tinha diversas cracolândias em seu território. Doria ignora, contudo, que a ação policial promovida durante sua gestão de fato fez com que os dependentes químicos se espalhassem pela região central da cidade",Distorcido
". A ideia inicial do projeto Redenção não era envolver a polícia. Isso foi dito tanto pelo secretário de governo, Julio Semeghini, como pelo secretário de Saúde, Wilson Pollara",Distorcido
"Não é possível dizer que os 53 detidos na operação da Cracolândia no dia 21 de maio eram traficantes. Detalhes sobre as prisões ainda não são conhecidos, como a quantidade de drogas apreendida com cada pessoa e a identidade de todas elas.",Exagerado
"Trecho de corrente sobre delação de Joesley Batista, dono da JBS, que circula pelo WhatsApp afirma que a gravação é totalmente ilegal, pois não tinha autorização judicial, e agora está sendo defendida pelo ministro do Supremo Tribunal Federal STF Edson Fachin como uma prova legal de obstrução da Justiça.",Falso
"Após a aprovação da PEC 672016, que institui eleições diretas se o presidente deixar o cargo até um ano antes do final, o senador Lindbergh Farias PT-RJ afirmou que o resultado é uma grande vitória, que foi um dia histórico. Para ele, a PEC foi ser aprovada contra tudo e contra todos.",Exagerado
"Em entrevista publicada no dia 29 de maio na Folha de S.Paulo, o jurista Ives Gandra Martins disse que os irmãos Joesley e Wesley Batista, donos da JBS, se declararam corruptores de 1.823 políticos e tiveram impunidade absoluta.",Exagerado
"Um vídeo circula nas redes sociais mostrando policiais militares quebrando vidros em prédio público em Brasília, durante protestos contra as reformas trabalhista e da Previdência",Falso
"Durante a sabatina realizada no Senado, em 21 de fevereiro, que aprovou seu nome para assumir o cargo de ministro do Supremo Tribunal Federal STF, Alexandre de Moraes disse que quando era ministro da Justiça a Operação Lava Jato foi reforçada com mais delegados, mais agentes, mais peritos, mais orçamento.",Falso
"Circulou nas redes sociais, neste domingo 21, um texto atribuído ao desembargador aposentado Lauro Pacheco de Medeiros Filho com fortes críticas ao senador afastado Aécio Neves PSDB-MG. Nele, o pai do advogado Frederico Medeiros, preso na semana passada por buscar parte da propina acertada pelo primo com o dono da JBS, faz um desabafo.",Verdadeiro
"No relatório da proposta de reforma trabalhista PL 678716, o deputado federal Rogério Marinho PSDB-RN afirmou que lacunas e as confusões da CLT tornam o Brasil campeão em ações trabalhistas em todo o mundo.",Falso
"Durante discurso no plenário da Câmara dos Deputados, em Brasília, o deputado federal Paulo Teixeira PT-SP afirmou que a denúncia feita pelo presidente da JBS, dizendo que o presidente Michel Temer orientou a compra do silêncio de Eduardo Cunha, era motivo de impeachment.",Discutível
"Em discurso no plenário da Câmara no dia 26 de abril, o deputado federal Pauderney Avelino DEM-AM disse que os governos petistas criaram 14 milhões de desempregados.",Distorcido
"Em entrevista ao Nexo no dia 8 de maio, a ex-senadora Marina Silva Rede, afirmou que PT, PMDB e PSDB se juntaram para tentar aprovar a lei do abuso de autoridade e a anistia ao caixa dois.",Exagerado
"Em discurso no plenário da Câmara no dia 26 de abril, o deputado federal Caetano PT-BA disse que  o desemprego foi de 4,8% no governo Lula e não se mexeu com a CLT. Segundo ele, hoje a taxa está em 13%.",Exagerado
"Durante a divulgação do Balanço da Seguridade Social, em 14 de março, George Soares, secretário do Orçamento Federal do Ministério do Planejamento, Desenvolvimento e Gestão, afirmou que a seguridade social registrou déficit de R$ 258,7 bilhões em 2016, uma ampliação de 55,4% em relação a 2015.",Discutível
"Em entrevista publicada em 7 de dezembro, Guilherme Portanova, assessor jurídico da Confederação Brasileira dos Aposentados e Pensionistas do Brasil Cobap, afirmou que é uma falácia dizer que existe déficit na seguridade social. Segundo ele, entre 2005 e 2015, houve uma sobra de R$ 658 bilhões. ",Discutível
"Em entrevista publicada em 17 de março pelo jornal Valor Econômico, a ex-presidente da República Dilma Rousseff afirmou que a política de desonerações fiscais foi um erro. Para ela, em vez de investir, os empresários aumentaram a margem de lucro às custas de mais fragilidade nas contas públicas.",Impossível provar
"Corrente de WhatsApp afirma que depoimento de Ciro Gomes PDT em entrevista ao telejornal Bom Dia Brasil, da Rede Globo, teria sido ocultado em outros programas da emissora",Falso
"Em entrevista ao Estadão, Jair Bolsonaro PSC-RJ, deputado federal, afirmou que nunca votou com o partido. Segundo ele, o ex-ministro do Supremo Tribunal Federal Joaquim Barbosa confirma essa informação.",Falso
"Em 2016, foram gastos R$ 28,5 bilhões em benefícios do Bolsa Família, que atenderam 13,5 milhões de famílias.",Verdadeiro
"Ainda que todos os militares tenham em média as jornadas citadas na tabela, a comparação desconsidera a existência de horas extras também prestadas pelos servidores civis. Parte da ideia de que os 30 anos de serviço desses trabalhadores não renderiam 'anos a mais', o que é impossível saber sem analisar também esses dados. ",Impossível provar
"De acordo com o último boletim estatístico da Previdência Social, 49,3% dos benefícios concedidos pelo Regime Geral de Previdência Social RGPS equivalem a um salário mínimo, 33% ficam entre um e dois salários mínimos e 8,9% entre dois e três salários mínimos. Portanto, 91,2% dos benefícios do RGPS encontra-se na faixa mencionada.",Verdadeiro
"Como o MTST não possui dados do número de haitianos envolvidos no movimento e tampouco o governo fornece informações do total de beneficiários do Bolsa Família com origem no Haiti, classificamos a frase como impossível de provar. ",Impossível provar
"Segundo dados do Banco Mundial, que se baseia em diversas fontes, entre eles os censos de diversos países e relatórios da divisão de população da ONU, nos últimos cinco anos a população brasileira aumentou, em média, 1,8 milhão de pessoas por ano",Verdadeiro
"A energia consumida pelo estado pode chegar a 262 megawatts. Se estivesse em funcionamento, a Usina Hidrelétrica do Cotingo geraria até no máximo 136 megawatts  metade do que Roraima consome. Se houvesse cinco barragens, garantiriam 274 megawatts e só em alguns períodos do ano chegariam a 584 megawatts.",Falso
"Aprovado em dezembro pelo Congresso Nacional, o orçamento prevê uma arrecadação de R$ 3,505 trilhões em 2017. Do montante das despesas, R$ 1,72 trilhão estão reservados para o pagamento de juros R$ 339 bilhões, amortização R$ 437 bilhões e refinanciamento R$ 946 bilhões da dívida pública, ou 49,1% da previsão de receita para o ano. ",Verdadeiro
"Em postagem no Twitter no dia 17 de março, o ministro-chefe da Secretaria-Geral da Presidência, Moreira Franco PMDB, afirmou que o governo Michel Temer PMDB concluiu em seis meses a transposição do rio São Francisco, enquanto o governo Dilma Rousseff PT não conseguiu fazer isso em seis anos.",Falso
"Em reunião com líderes comunitários em 20 de fevereiro, o prefeito do Rio, Marcelo Crivella PRB, afirmou que a Companhia Estadual de guas e Esgotos do Rio de Janeiro Cedae não é deficitária e está dando lucro. Disse também que a cidade paga um pouco mais pelos serviços. A Cedae será privatizada em breve.",Verdadeiro
"Em discurso no dia 15 de março, durante manifestação contra a reforma da Previdência, em São Paulo, o ex-presidente Luiz Inácio Lula da Silva PT afirmou que as mudanças propostas pelo governo vão fazer com que os trabalhadores mais pobres do Brasil, em especial os trabalhadores rurais do Nordeste, passarão a receber metade de um salário mínimo.",Falso
"Em entrevista ao jornal O Estado de S. Paulo no dia 3 de março, Rogério Schietti, ministro do Superior Tribunal de Justiça STJ, afirmou que a lei hoje não faz distinção entre agressões sexuais a menores de 14 anos, ou seja, nos casos de estupro de vulnerável",Sem contexto
"Em entrevista coletiva, Mágino Alves Barbosa Filho, secretário estadual da Segurança Pública de São Paulo, afirmou que o estado de São Paulo continua a ter os melhores indicadores criminais do país. Na ocasião, foram divulgados os dados sobre crimes registrados em janeiro de 2017.",Falso
"Em discurso durante reunião do Conselho de Desenvolvimento Econômico e Social, em 7 de março, Michel Temer, presidente da República, afirmou que 63% dos trabalhadores brasileiros terão aposentadoria integral porque ganham salário mínimo. De acordo com Temer, quem reclama é quem ganha mais, quem está acima desses tetos, quem tem aposentadoria precoce.",Falso
"Em mensagem enviada ao Congresso Nacional juntamente com a reforma da Previdência, o ministro da Fazenda, Henrique Meirelles, afirmou que o padrão internacional atual iguala ou aproxima os gêneros na Previdência. Disse ainda que a diferença de cinco anos de idade ou contribuição, adotada no Brasil, coloca o país entre aqueles que possuem maior diferença de idade de aposentadoria por gênero.",Sem contexto
Muitas correntes que viralizam no WhatsApp afirmam que basta passar uma mensagem para 6 pessoas que ela atingirá todos os brasileiros em pouco tempo.,Exagerado
"Em mensagem enviada ao Congresso Nacional juntamente com a Proposta de Emenda Constitucional 2872016 Reforma a Previdência, o ministro da Fazenda, Henrique Meirelles, afirmou que, no Brasil, os trabalhadores que conseguem atingir 35 anos de contribuição mais cedo são os mais qualificados e que ocupam posições com maior remuneração e melhores condições de trabalho, possuindo maior estabilidade na carreira.",Verdadeiro
"Corrente de autoria desconhecida, que viralizou no WhatsApp, afirma que o governo quer aumentar de 27,5% para 35% a alíquota máxima do Imposto de Renda.",Falso
"No dia 24 de fevereiro, o grupo ciberativista Anonymous Brasil divulgou em suas redes sociais um pacote de documentos que traz relações entre as seguintes pessoas ou organizações: o presidente Michel Temer; o ex-assessor especial da presidência José Yunes e seus filhos; bancos investigados na Operação Lava Jato; José Roberto Marinho, um dos donos das Organizações Globo; Antonio Augusto Amaral de Carvalho Filho, o Tutinha, sócio do Grupo Jovem Pan; Alberto Domingues Von Ilhering de Azevedo, acionista da Track&Field; e laranjas moradores da periferia de São Paulo. Segundo o Anonymous, eles se relacionam pelo CNPJ com filho de Yunes e uma offshore misteriosa dos Panamá Papers.",Exagerado
"Na sabatina que analisou a indicação de Alexandre de Moraes ao Supremo Tribunal Federal STF, o senador Ronaldo Caiado DEM-GO afirmou que há 339 requerimentos de novas terras indígenas no país. Para o parlamentar, isso iria transferir 20% do território brasileiro, de terra produtiva, para os indígenas.",Distorcido
